alt_name,name,network,network:short,not:network:wikidata,operator,operator:wikidata,public_transport,railway,railway:ref,start_date,station,subway,wheelchair,wikidata,wikipedia,name:etymology:wikidata,natural,amenity,check_date,cuisine,drive_through,payment:credit_cards,payment:debit_cards,brand,brand:wikidata,brand:wikipedia,takeaway,train,source,addr:housenumber,addr:street,opening_hours,diet:vegetarian,indoor_seating,outdoor_seating,smoking,website,official_name,name:source,note,highway,direction,tourism,bench,bin,bus,departures_board,lit,local_ref,network:wikidata,network:wikipedia,ref,route_ref,shelter,tactile_paving,addr:city,addr:postcode,addr:unit,phone,short_name,name:en,name:zh-Hans,name:zh-Hant,payment:cash,shop,branch,name:zh,addr:province,ferry,operator:wikipedia,alt,atm,internet_access,covered,roundtrip,access,fee,operator:type,air_conditioning,check_date:dispensing,check_date:opening_hours,dispensing,email,fax,healthcare,level,website:en,website:fr,description,diet:halal,diet:vegan,highchair,toilets,toilets:wheelchair,leisure,changing_table,internet_access:fee,delivery,url,trolleybus,brand:en,brand:fr,name:fr,not:brand:wikidata,bar,contact:phone,contact:website,check_date:smoking,chemist,clothes,houseware,lottery,mobile_phone,opening_hours:optician,opening_hours:pharmacy,optician,pharmacy,diet:gluten_free,diet:kosher,diet:lactose_free,denomination,religion,historic,ref:isil,operator:short,key_cutter,optometrist,payment:mastercard,payment:visa,photo,parking,surface,asset_ref,opening_hours:covid19,check_date:shelter,layer,wheelchair:description,alt_name:ko,name:ko,building:levels,maxheight,building,old_name,fixme,check_date:diet:vegetarian,baby_feeding,kids_area,addr:country,crossing,crossing:markings,opening_hours:signed,entrance,crossing:island,language:cmn,language:en,language:ko,language:vi,language:yue,surrey:addrid,surrey:date,opening_hours:drive_through,service_times,source:addr,contact:facebook,contact:instagram,contact:twitter,sport,note:fr,int_name,emergency,capacity,payment:coins,payment:contactless,payment:notes,location,swimming_pool,check_date:currency:XBT,currency:XBT,payment:coinos,payment:lightning,payment:onchain,survey:date,diet:meat,drive_in,designation,check_date:diet:kosher,reservation,wikipedia:en,website:menu,brand:zh,disused:shop,brewery,internet_access:password,internet_access:ssid,insurance,payment:alipay,payment:american_express,payment:jcb,payment:wechat,healthcare:speciality,clothes:women,cosmetics,electronics,payment:financing,toilets:access,toilets:disposal,food,maxstay,was:route_ref,screen,park_ride,supervised,addr:door,type,microbrewery,self_service,stop,name:etymology:wikipedia,payment:unionpay,alt_name:en,alt_name:vi,name:vi,bicycle,position,guidepost,seasonal,ref:signed,rooms,cuisine:japanese,amenity:cafe,backrest,material,accessible,kerb,kerb:approach_aid,passenger_information_display,official_name:en,official_name:fr,menu,loc_name,toilet,stars,shop:furniture,indoor,second_hand,payment:cards,craft,source:website,ref_name,language:fil,language:hi,language:it,language:pa,language:pt,unit,check_date:diet:vegan,source:name:url,clothes:wedding,disused:craft,contact:fax,sauna,steam_room,check_date:tactile_paving,name:yue,name:yue-Hant,brand:short,opening_hours:breakfast,opening_hours:pickup,boat,opening_hours:url,man_made,tower:type,contact:linkedin,contact:youtube,payment:discover_card,payment:paypal,payment:visa_debit,check_date:lit,mapillary,owner,name:ja,name:hu,instagram,check_date:bench,artist_name,museum,shop:bakery,shop:deli,post_office:brand,museum_type,contact:email,product,addr:floor,addr:flats,was:highway,preschool,check_date:bin,disused:highway,addr:unitnumber,facebook,languages,services,crop,smoothness,club,dinner,lunch,ice_cream,name:it,dog,addr:state,brand:website,name:fa,source:position,service_animal,shop:farm,shop:seafood,website:booking,seats,office,grades,amenity:fast_food,dance:teaching,min_age,opening_hours:delivery,opening_hours:store,exhibit,garden:type,breakfast,opening_hours:kitchen,pastry_shop,contact:wechat,image,noexit,playground:theme,traffic_calming,organic,fitness,gym,language:pn,payment:insurance,payment:cheque,menu:website,pub,toilets:menstrual_products,payment:online,barrier,motor_vehicle,capacity:disabled,orientation,contact:whatsapp,not:name,floor,height,width,diet:fish,diet:raw,diet:seafood,oneway,postal_code,brand:ko,payment:interac,personal_trainer,lifeguard,nudism,contact:city,contact:country,contact:housenumber,contact:name,contact:postcode,contact:province,contact:street,fast_food,level:ref,length,max_age,lanes,leaf_cycle,leaf_type,clothes:leather,diet:non-vegetarian,check_date:opening_hours:url,theatre:type,pole,tiktok,park,fitness_station,service:vehicle:window_tinting,bicycle_parking,colour,diet:dairy_free,diet:sugar_free,payment:lightning_contactless,street_vendor,room,parking_space,foot,addr:full,bakery,building:part,payment:apple_pay,payment:hangtag,payment:paybyphone,contact:tiktok,noname,contact:sms,contact:phone:emergency,opening_hours:office,clothes:underwear,created_by,ele,waste_basket,tower:construction,zero_waste,informal,archaeological_site,ref:borden,flag,name:squ,is_in,electronics_repair,surveillance,is_in:city,towards,bench:backrest,bench:note,bench:check_date,contact:yelp,opening_hours:atm,public_transport:version,display,support,visibility,ground,amenity:bar,iata,ref:amtrak,ref:via_rail,internet_access:type,bench:colour,bench:material,bench:seats,drink:wine,drink:beer,beauty,post_office,currency:CAD,currency:USD,viewpoint,communication:mobile_phone,membership,bench:notes,bench:armrest,bench:image,source:location,line,wifi,information,post_office:brand:wikidata,post_office:brand:wikipedia,post_office:operator,florist,sushi,gst_number,store_name,distillery,name:fi,phone:tollfree,internet,disused,diet:paleo,diet:healthy,diet:local,diet:milk_tea,diet:natural_foods,lgbtq,city,addr:town,phone:mnemonic,notes,check_date:internet_access,brand:ja,category,haunted,theme,happy_hours,amenity_2,diet:pescetarian,television,takeaway:covid19,delivery:partner,faces,stroller,name:de,closed,website:orders,shop:gift,inscription,payment:gift_card,temporary:disused,diet:nut_free,bulk_purchase,reusable_packaging:accept,reusable_packaging:offer,language:es,language:ja,logo,drink,post_office:website,departures_board:speech_output,toilets:occupancy,language:fr,karaoke,diet:omnivore,trade,country,language:kor,check:date,drink:bubble_tea,service:bicycle:repair,service:bicycle:retail,comedy,name:ru,brand:ru,mobile,was:name,atm:network,atm:network:website,live_music,fee:conditional,payment:google_pay,payment:maestro,social_facility,operational_status,contact:email:en,date,diet:keto,description:en,description:fr,description:ja,description:ko,description:zh,alt_name:zh,cocktails,note:alt_name,denotation,species,year_of_construction,Category,language:ar,cafe,darts,seamark:landmark:colour,seamark:light:character,seamark:light:colour,seamark:light:group,seamark:light:height,seamark:light:number,seamark:light:period,seamark:light:range,seamark:light:reference,seamark:light:sequence,seamark:radar_reflector,seamark:type,cargo,aerialway,aerialway:summer:access,private,aerialway:access,source:name,diet:organic,service:bicycle:rental,currency:others,amenity_1,collection_times,outdoor_seating:comfort,hot_water,toilets:fee,toilets:handwashing,toilets:position,construction:amenity,note:address_buildingnumber,landuse,construction,water,wetland,place,tidal,boundary,communication:amateur_radio:pota,protect_class,protection_title,mascot,intermittent,golf:course,golf:par,name:signed,source:url,golf,attribution,geobase:acquisitionTechnique,disused:landuse,elevation,quantity,beds,WLAN,is_in:country,is_in:iso_3166_2,is_in:state_code,roof:shape,capacity:parent,demolished:parking,check_date:diet:halal,depth,assembly_point:fire,area,bridge,playground,courts,fence_type,passenger_information_display:speech_output,maxstay:conditional,building:architecture,building:min_level,hot_tub,salt,building:levels:underground,surrey:objectid,trailhead,heritage,heritage:ref,heritage:since,heritage:website,opening_date,surrey:wood_age,athletics,source:heritage,roof:colour,roof:levels,toilets:code,operator:website,building:colour,charge,shop:department_store,check_date:fee,moved,baby,school,fishing,fitness_centre,plots,user,language:hak,architect,building:material,diocese,cycling,name:sk,old_name:en,access:conditional,dog:conditional,horse,hgv,capacity:women,footway,basin,vaccination,alt_name:ur,name:ur,COMMENTS,drinking_water,name:hur,car,nightclub,theatre,source_ref:url,tram,dock,area:highway,attraction,roller_coaster:theme,industrial,memorial,waste,source_ref,roof:height,name:senćoŧen,shooting,roof:material,isced:level,school:gender,school:language,outer,operator:fr,garden:style,parking:orientation,roof:orientation,building:roof,old:name,surface:note,pedagogy,outdoor,contact:pobox,garden_centre,landcover,restriction,waterway,winter_service,swimming,canoe,motorboat,ship,addr,blind,MET_TECH_R,resort,openfire,usage,seamark:weed:category,name:uk,building:roof:levels,playplace,payment:app,clothing,payment,verrus_location,name:alt,building:facade:colour,depot,fountain,ubc:building_num,reservoir_type,payment:honkmobile,wood,shelter_type,payment:parkmobile,payment:zipby,shop:level,maxweight,building:start_date,faculty,ship:type,ref:dove,store_ref,drive_through:covid19,accuracy,alt_name_1,vehicle,amenity:start_date,capacity:charging,architect:wikidata,building:facade:material,language:ru,website:pac,language:pl,official_name:hur,tourist_bus,not:operator:wikidata,website:map,museum:start_date,mascot:iconography,operator_type,smokefree,object:addr,abandoned:building,psv,bath:type,payment:prepaid_ticket,ownership,restriction:conditional,parking:condition,construction:railway,watershed,name:be,protected_area:website,tunnel,piste:closure,piste:difficulty,piste:name,piste:type,opening_hours:lifeguard,capacity:bus,bridge:structure,toll,building:architect,building:old_name,building:wikidata,building:architecture:wikidata,name:etymology,floating,water_slide,seamark:information,seamark:landmark:colour_pattern,seamark:name,piste:grooming,park_ride:conditional,parking:restriction,alt_name2,protected_area,name:pa,snowmobile,maritime,proposed:amenity,name:1996--2023,name:pronunciation,boundary_type,subject,subject:wikidata,toilets:female,toilets:male,surface:colour,contact:unit,ski,old_name:1972-2021,name:es,name:pt,name:zh-Latn-pinyin,interments,civic_numbe,latitude,longitude
,Club16 Trevor Linden Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.042484,-123.0864715
,Drive 365 Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15272,Croydon Drive,,,,,,,,,,,,,,,,,,,,,,,,,Surrey,V3Z 0Z5,215,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0595164,-122.7995721
,3rd Degree Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9347,200A Street,,,,,,,,,,,,,,,,,,,,,,,,,Langley,V1M 0B3,110,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1729335,-122.667458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2978508,-122.7538504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2820072,-122.7872881
,She's Fit,,,,,,,,,,,,,,,,,,2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1504581,-122.8925381
,Uphoria Yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,East Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-20,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.262839,-123.1033261
,Tantra Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,East Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1 604 738 7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2628352,-123.1039927
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2633837,-123.1006533
,Tot Lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2986757,-122.7697405
